Month_Year,Region,Photo,lp_dol,lp_code,ml_num,type_own1_out,tot_area,tot_areacd,lsc,addr,apt_num,municipality,zip,PropertyDetail,ListNum,latitude,longitude,class,br,bath_tot,province,style,City,Tax_Rate
2021-02,York,,1050000.0,,N5071366,Semi-Detached,,,Sld,57 Foxglove Crt,,Markham,L3R 3Y3,,,43.8715239,-79.32731429,Free,3.0,3.0,,2-Storey,Markham,0.628191%
2021-02,York,,2199000.0,,N5073110,Detached,,,Sld,188 Clark Ave,,Markham,L3T1T5,,,43.8112708,-79.4052606,Free,4.0,4.0,,2-Storey,Markham,0.628191%
2021-02,York,,1650000.0,,N5079548,Detached,,,Sld,70 Congress Crt,,Markham,L3T7K2,,,43.8231755,-79.3910112,Free,4.0,5.0,,2-Storey,Markham,0.628191%
2021-02,York,,2198000.0,,N5079753,Detached,,,Sld,12 Tralee Crt,,Markham,L6C 0L4,,,43.89354666,-79.33263185,Free,4.0,4.0,,2 1/2 Storey,Markham,0.628191%
2021-02,York,,1099000.0,,N5081511,Detached,,,Sld,1 Turnhouse Cres,,Markham,L6B 0S5,,,43.8656053,-79.215231,Free,4.0,3.0,,2-Storey,Markham,0.628191%
2021-02,York,,2325000.0,,N5082346,Detached,,,Sld,144 Church St,,Markham,L3P2M4,,,43.8818685,-79.2468068,Free,4.0,4.0,,2-Storey,Markham,0.628191%
2021-02,York,,2150000.0,,N5084715,Detached,,,Sld,126 Main St / Unionville St,,Markham,L3R 2G4,,,43.86262044,-79.31018765,Free,5.0,5.0,,2-Storey,Markham,0.628191%
2021-02,York,,1720000.0,,N5084915,Detached,,,Sld,17 Hagerman Blvd,,Markham,L3R2A8,,,43.8701442,-79.3351359,Free,4.0,5.0,,2-Storey,Markham,0.628191%
2021-02,York,,1788000.0,,N5086134,Detached,,,Sld,5 Webber Cres,,Markham,L3R 2L3,,,43.8679046,-79.3344758,Free,4.0,3.0,,2-Storey,Markham,0.628191%
2021-02,York,,3098000.0,,N5086161,Detached,,,Sld,12 Barrister's Crt,,Markham,L3T5X3,,,43.8143592,-79.4020283,Free,5.0,8.0,,2-Storey,Markham,0.628191%
2021-02,York,,2150000.0,,N5088063,Detached,,,Sld,50 Addington Sq,,Markham,L3R7N4,,,43.8672361,-79.3258054,Free,4.0,3.0,,2-Storey,Markham,0.628191%
2021-02,York,,1598000.0,,N5088921,Detached,,,Sld,70 Liebeck Cres,,Markham,L3R1Y5,,,43.86817538,-79.33223012,Free,4.0,3.0,,2-Storey,Markham,0.628191%
2021-02,York,,3680000.0,,N5089841,Detached,,,Sld,65 Chatelaine Dr,,Markham,L3S3W7,,,43.8615942,-79.2519753,Free,8.0,10.0,,2-Storey,Markham,0.628191%
2021-02,York,,999000.0,,N5090123,Semi-Detached,,,Sld,179 Roy Rainey Ave,,Markham,L6E1G6,,,43.8955987,-79.2827058,Free,4.0,3.0,,2-Storey,Markham,0.628191%
2021-02,York,,1299000.0,,N5091180,Detached,,,Sld,24 Elson St,,Markham,L3S2C3,,,43.83592147,-79.27413116,Free,5.0,4.0,,2-Storey,Markham,0.628191%
2021-02,York,,950000.0,,N5091241,Detached,,,Sld,123 Goldenwood Cres,,Markham,L6E1L9,,,43.9041815,-79.2479562,Free,3.0,3.0,,2-Storey,Markham,0.628191%
2021-02,York,,1580000.0,,N5091497,Detached,,,Sld,18 Gainsville Ave,,Markham,L3R1W8,,,43.8677964,-79.3203915,Free,3.0,2.0,,Bungalow,Markham,0.628191%
2021-02,York,,1580000.0,,N5091505,Detached,,,Sld,20 Gainsville Ave,,Markham,L3R1W8,,,43.8678331,-79.3201934,Free,3.0,2.0,,Bungalow,Markham,0.628191%
2021-02,York,,1468800.0,,N5091716,Detached,,,Sld,32 Parklawn Cres,,Markham,L3T6W8,,,43.8327982,-79.3726685,Free,4.0,3.0,,2-Storey,Markham,0.628191%
2021-02,York,,3280000.0,,N5091949,Detached,,,Sld,2 Hagerman Blvd,,Markham,L3R2A7,,,43.870323,-79.336587,Free,5.0,7.0,,2-Storey,Markham,0.628191%
2021-02,York,,1880000.0,,N5092733,Detached,,,Sld,56 Chant Cres,,Markham,L3R 1Y8,,,43.8690169,-79.3252672,Free,3.0,4.0,,Bungalow-Raised,Markham,0.628191%
2021-02,York,,1850000.0,,N5093208,Detached,,,Sld,126 White Lotus Circ,,Markham,L6C1V8,,,43.8711926,-79.3497271,Free,5.0,5.0,,2-Storey,Markham,0.628191%
2021-02,York,,839000.0,,N5094141,Semi-Detached,,,Sld,125 Fimco Cres,,Markham,L6E 0R4,,,43.9125382,-79.2540998,Free,4.0,3.0,,2-Storey,Markham,0.628191%
2021-02,York,,1479000.0,,N5094200,Detached,,,Sld,315 Manhattan Dr,,Markham,L3P7L4,,,43.881294,-79.2985011,Free,4.0,5.0,,2-Storey,Markham,0.628191%
2021-02,York,,1398000.0,,N5094318,Detached,,,Sld,108 Steeles Ave E,,Markham,L3T1A4,,,43.8003897,-79.4105377,Free,3.0,2.0,,Bungalow,Markham,0.628191%
2021-02,York,,998000.0,,N5094360,Detached,,,Sld,15 Crandall Dr,,Markham,L3P6H7,,,43.8821077,-79.2781261,Free,4.0,4.0,,2-Storey,Markham,0.628191%
2021-02,York,,1288000.0,,N5094726,Detached,,,Sld,16 Cavalry Tr,,Markham,L3R9G9,,,43.8690207,-79.3555761,Free,4.0,3.0,,2-Storey,Markham,0.628191%
2021-03,York,,3880000.0,,N4967270,Detached,,,Sld,53 Old English Lane,,Markham,L3T2V2,,,43.8109728,-79.3947108,Free,5.0,6.0,,2-Storey,Markham,0.628191%
2021-03,York,,1999000.0,,N4989848,Detached,,,Sld,18 Worsley Crt,,Markham,L3R1V4,,,43.865845,-79.3208317,Free,5.0,4.0,,2-Storey,Markham,0.628191%
2021-03,York,,2288000.0,,N5000308,Detached,,,Sld,300 Angus Glen Blvd,,Markham,L6C0V1,,,43.8940244,-79.3333947,Free,4.0,5.0,,2-Storey,Markham,0.628191%
2021-03,York,,1700000.0,,N5062999,Detached,,,Sld,86 Hammersly Blvd,,Markham,L6E0L1,,,43.8988356,-79.2692418,Free,4.0,4.0,,2 1/2 Storey,Markham,0.628191%
2021-03,York,,3250000.0,,N5065404,Detached,,,Sld,2 Ladyslipper Crt,,Markham,L3T 2S4,,,43.8112545,-79.3972786,Free,3.0,5.0,,2-Storey,Markham,0.628191%
2021-03,York,,1629000.0,,N5083955,Detached,,,Sld,47 Mckennon St,,Markham,L6E1H4,,,43.9020828,-79.2732819,Free,4.0,3.0,,2-Storey,Markham,0.628191%
2021-03,York,,2780000.0,,N5085673,Detached,,,Sld,58 Johnson St,,Markham,L3T2N7,,,43.8142489,-79.4089546,Free,4.0,5.0,,2-Storey,Markham,0.628191%
2021-03,York,,3988000.0,,N5089368,Detached,,,Sld,20 Blencathra Hill,,Markham,L6C1G2,,,43.88721,-79.3518622,Free,5.0,4.0,,Bungalow,Markham,0.628191%
2021-03,York,,2888000.0,,N5090234,Detached,,,Sld,12 Thomas Reid Rd,,Markham,L6C 1A5,,,43.9055373,-79.3705492,Free,5.0,4.0,,2-Storey,Markham,0.628191%
2021-03,York,,1429990.0,,N5090246,Detached,,,Sld,542 White's Hill Ave,,Markham,L6B1N9,,,43.8971822,-79.2173793,Free,4.0,4.0,,2-Storey,Markham,0.628191%
2021-03,York,,1788000.0,,N5100696,Detached,,,Sld,231 Church St,,Markham,L3P2M6,,,43.8832283,-79.238573,Free,3.0,3.0,,Bungalow,Markham,0.628191%
2021-03,York,,1950000.0,,N5101275,Detached,,,Sld,12 Maple Lane,,Markham,L3R 1R2,,,43.86455131,-79.30900852,Free,5.0,4.0,,Sidesplit 5,Markham,0.628191%
2021-03,York,,1798000.0,,N5104914,Detached,,,Sld,60 Pomander Rd,,Markham,L3R1X7,,,43.8699435,-79.3151754,Free,1.0,1.0,,Bungalow,Markham,0.628191%
2021-03,York,,2099990.0,,N5105182,Detached,,,Sld,Lot 1 Ramsgate Crt,,Markham,L3S4R3,,,43.8490947,-79.2836228,Free,4.0,4.0,,2-Storey,Markham,0.628191%
2021-03,York,,1978000.0,,N5105576,Detached,,,Sld,47 Kirk Dr,,Markham,L3T 3K8,,,43.8287198,-79.4230693,Free,3.0,3.0,,Bungalow,Markham,0.628191%
2021-03,York,,2060000.0,,N5110806,Detached,,,Sld,64 Glengordon Cres,,Markham,L6C 0K1,,,43.8905331,-79.3365442,Free,4.0,5.0,,2-Storey,Markham,0.628191%
2021-03,York,,2995000.0,,N5113130,Detached,,,Sld,12 Eckardt Ave,,Markham,L3R1P2,,,43.8636917,-79.3086853,Free,3.0,4.0,,2-Storey,Markham,0.628191%
2021-03,York,,850000.0,,N5113498,Semi-Detached,,,Sld,15 Tara Cres,,Markham,L3S4S7,,,43.8427165,-79.2499887,Free,3.0,3.0,,2-Storey,Markham,0.628191%
2021-03,York,,999000.0,,N5114898,Semi-Detached,,,Sld,424 Bur Oak Ave,,Markham,L6C2S1,,,43.8943275,-79.2982936,Free,3.0,3.0,,2-Storey,Markham,0.628191%
2021-03,York,,1769000.0,,N5115444,Detached,,,Sld,251 Calvert Rd,,Markham,L6C1S8,,,43.8730328,-79.355059,Free,3.0,2.0,,Bungalow,Markham,0.628191%
2021-03,York,,2690000.0,,N5115853,Detached,,,Sld,17 Francesco Crt,,Markham,L3R 4Z7,,,43.8615538,-79.3240529,Free,4.0,5.0,,2-Storey,Markham,0.628191%
2021-03,York,,1288000.0,,N5117286,Detached,,,Sld,44 Blue Spruce Lane,,Markham,L3T3W9,,,43.8256184,-79.4065506,Free,4.0,2.0,,2-Storey,Markham,0.628191%
2021-03,York,,1499800.0,,N5117323,Detached,,,Sld,321 Williamson Rd,,Markham,L6E2A7,,,43.9049155,-79.2595849,Free,4.0,5.0,,2-Storey,Markham,0.628191%
2021-03,York,,1599000.0,,N5118830,Detached,,,Sld,154 Canterfield Clse,,Markham,L3P7S4,,,43.8742094,-79.2933174,Free,4.0,5.0,,2-Storey,Markham,0.628191%
2021-03,York,,1198000.0,,N5118917,Detached,,,Sld,59 Old Meadow Lane,,Markham,L6C2L5,,,43.8896902,-79.3076259,Free,3.0,4.0,,2-Storey,Markham,0.628191%
2021-03,York,,2988000.0,,N5119431,Detached,,,Sld,55 Woodward Ave,,Markham,L3T1E6,,,43.8007939,-79.4155119,Free,4.0,5.0,,2-Storey,Markham,0.628191%
2021-03,York,,2199000.0,,N5120100,Detached,,,Sld,2 Crescent Park Lane,,Markham,L6C0A6,,,43.8973576,-79.375044,Free,4.0,6.0,,2-Storey,Markham,0.628191%
2021-03,York,,2998000.0,,N5120230,Detached,,,Sld,10 Reesorville Rd,,Markham,L3P2P9,,,43.8798041,-79.24865,Free,4.0,5.0,,2-Storey,Markham,0.628191%
2021-03,York,,2990000.0,,N5120649,Detached,,,Sld,46 Cachet Pkwy,,Markham,L6C1C2,,,43.8844807,-79.3503159,Free,4.0,5.0,,2-Storey,Markham,0.628191%
2021-03,York,,999000.0,,N5122050,Semi-Detached,,,Sld,225 Fred Mclaren Blvd,,Markham,L6E1H3,,,43.9024545,-79.2725333,Free,4.0,3.0,,2-Storey,Markham,0.628191%
2021-03,York,,1888000.0,,N5122760,Detached,,,Sld,34 Sabiston Dr,,Markham,L3R2B5,,,43.8614136,-79.2943961,Free,3.0,3.0,,Bungalow,Markham,0.628191%
2021-03,York,,899000.0,,N5123080,Detached,,,Sld,4 Courtfield Cres,,Markham,L6C2R1,,,43.9003856,-79.3037078,Free,3.0,3.0,,2-Storey,Markham,0.628191%
2020-04,York,,690000.0,,N4682679,Detached,,,Sld,31 Moorings Rd,,Georgina,L0E1N0,,,44.3307445,-79.221565,Free,3.0,2.0,,Bungalow,,
2020-04,York,,629990.0,,N4688829,Semi-Detached,,,Sld,Lot 8R Haskins Cres,Lot 8R,Georgina,L4P 2G6,,,44.19958248,-79.46536732,Free,3.0,3.0,,2-Storey,,
2020-04,York,,675000.0,,N4689267,Detached,,,Sld,120 Riverglen Dr,,Georgina,L4P2R2,,,44.2264037,-79.4590602,Free,3.0,2.0,,Bungalow,,
2020-04,York,,789900.0,,N4700693,Detached,,,Sld,34 Beechener St,,Georgina,L0E1R0,,,44.3059785,-79.3766778,Free,4.0,5.0,,2-Storey,,
2020-04,York,,949000.0,,N4702926,Detached,,,Sld,175 Hedge Rd,,Georgina,L0E1R0,,,44.3214492,-79.3509146,Free,3.0,3.0,,1 1/2 Storey,,
2020-04,York,,950000.0,,N4705558,Detached,,,Sld,7486 Old Homestead Rd,,Georgina,L0E 1N0,,,44.294311,-79.2858786,Free,3.0,1.0,,1 1/2 Storey,,
2020-04,York,,585800.0,,N4706989,Detached,,,Sld,177 Riveredge Dr,,Georgina,L4P2P4,,,44.2282356,-79.4632471,Free,2.0,1.0,,Bungalow,,
2020-04,York,,699700.0,,N4707513,Detached,,,Sld,54 River St,,Georgina,L0E1R0,,,44.3075604,-79.359892,Free,3.0,3.0,,Bungalow-Raised,,
2020-04,York,,1150000.0,,N4709318,Detached,,,Sld,343 Hedge Rd,,Georgina,L0E1R0,,,44.3287164,-79.3382527,Free,4.0,2.0,,2-Storey,,
2020-04,York,,729000.0,,N4712574,Detached,,,Sld,98 Lampkin St,,Georgina,L0E1R0,,,44.306479,-79.3789369,Free,4.0,4.0,,2-Storey,,
2020-04,York,,770900.0,,N4721575,Detached,,,Sld,807 Montsell Ave,,Georgina,L0E 1S0,,,44.3144117,-79.4103508,Free,4.0,3.0,,2-Storey,,
2020-04,York,,689900.0,,N4722581,Detached,,,Sld,74 Bambi Cres,,Georgina,L4P4C7,,,44.2184007,-79.4579731,Free,4.0,3.0,,2-Storey,,
2020-04,York,,425000.0,,N4723061,Detached,,,Sld,848 Fairbank Ave,,Georgina,L0E1S0,,,44.3189508,-79.4078819,Free,2.0,1.0,,Bungalow,,
2020-04,York,,747500.0,,N4724290,Detached,,,Sld,127 Laurendale Ave,,Georgina,L4P0C4,,,44.2005973,-79.4628331,Free,4.0,3.0,,2-Storey,,
2020-04,York,,549000.0,,N4726359,Detached,,,Sld,298 Glenwoods Ave,,Georgina,L4P2W8,,,44.2107405,-79.4729593,Free,3.0,2.0,,2-Storey,,
2020-04,York,,599000.0,,N4731437,Detached,,,Sld,577 Lake Dr S,,Georgina,L4P1T2,,,44.2021671,-79.477749,Free,3.0,2.0,,Bungalow-Raised,,
2020-04,York,,439900.0,,N4731712,Detached,,,Sld,275 Crestwood Dr,,Georgina,L4P1H5,,,44.2430678,-79.4812313,Free,2.0,1.0,,Bungalow,,
2020-04,York,,499900.0,,N4734530,Detached,,,Sld,192 Way's Bay Dr,,Georgina,L4P2M7,,,44.233266,-79.4677849,Free,3.0,1.0,,Backsplit 3,,
2020-04,York,,465000.0,,N4736408,Detached,,,Sld,28133 Highway 48 Rd,,Georgina,L0E1N0,,,44.3151812,-79.2837125,Free,2.0,3.0,,Other,,
2020-05,York,,3050000.0,,N4663066,Detached,,,Sld,22 Hedge Rd,,Georgina,L0E1R0,,,44.3230774,-79.3635789,Free,3.0,4.0,,2-Storey,,
2020-05,York,,558000.0,,N4674100,Detached,,,Sld,256 Medina Dr,,Georgina,L4P2L3,,,44.2444781,-79.4804202,Free,3.0,2.0,,Bungalow,,
2020-05,York,,560000.0,,N4682571,Detached,,,Sld,362 Irene Dr,,Georgina,L4P3B2,,,44.1996278,-79.4755916,Free,3.0,2.0,,Bungalow,,
2020-05,York,,375000.0,,N4684481,Detached,,,Sld,4 Falcon Crt,,Georgina,L0E1R0,,,44.3074914,-79.33169811,Free,3.0,2.0,,Bungalow,,
2020-05,York,,640000.0,,N4699188,Detached,,,Sld,55 Thornlodge Dr,,Georgina,L4P4E5,,,44.1991079,-79.4594235,Free,3.0,3.0,,2-Storey,,
2020-05,York,,2998000.0,,N4703348,Detached,,,Sld,132 Hedge Rd,,Georgina,L0E1R0,,,44.3215817,-79.3539778,Free,3.0,6.0,,Bungalow,,
2020-05,York,,299000.0,,N4710866,Detached,,,Sld,34 Damsel Circ,,Georgina,L0E1R0,,,44.3092806,-79.330766,Free,3.0,2.0,,Bungalow,,
2020-05,York,,599900.0,,N4710896,Detached,,,Sld,15 Burke St,,Georgina,L0E1R0,,,44.297751,-79.3585146,Free,3.0,2.0,,Bungalow-Raised,,
2020-05,York,,899900.0,,N4714240,Detached,,,Sld,5643 Smith Blvd,,Georgina,L0E1A0,,,44.2625566,-79.3428616,Free,3.0,3.0,,2-Storey,,
2020-05,York,,999800.0,,N4714622,Detached,,,Sld,187 Riverbank Dr,,Georgina,L0E 1N0,,,44.3266605,-79.2112474,Free,3.0,2.0,,Bungalow-Raised,,
2020-05,York,,599900.0,,N4715517,Detached,,,Sld,124 First Ave,,Georgina,L4P 1E4,,,44.2486832,-79.4878896,Free,2.0,2.0,,Bungalow,,
2020-05,York,,769000.0,,N4718925,Detached,,,Sld,18 Bostock Dr,,Georgina,L4P0B7,,,44.2038578,-79.4619502,Free,4.0,3.0,,2-Storey,,
2020-05,York,,589000.0,,N4719542,Detached,,,Sld,23 Creek Dr,,Georgina,L0E 1N0,,,44.2993996,-79.2057247,Free,2.0,2.0,,Bungalow-Raised,,
2020-05,York,,485900.0,,N4727360,Semi-Detached,,,Sld,49 Annamaria Dr,,Georgina,L4P3H5,,,44.2363078,-79.459103,Free,3.0,2.0,,3-Storey,,
2020-05,York,,395000.0,,N4727403,Detached,,,Sld,15 Hardwood Dr,,Georgina,L0E 1L0,,,44.3203943,-79.3778419,Free,2.0,1.0,,Bungalow,,
2020-05,York,,599900.0,,N4727571,Detached,,,Sld,58 Kyle Cres,,Georgina,L4P3P6,,,44.2381185,-79.4560398,Free,2.0,2.0,,Bungalow-Raised,,
2020-05,York,,667900.0,,N4727586,Detached,,,Sld,4 Bud Leggett Cres,,Georgina,L4P0B7,,,44.2029197,-79.456259,Free,3.0,3.0,,2-Storey,,
2020-05,York,,669000.0,,N4730474,Detached,,,Sld,190 Riverbank Dr,,Georgina,L0E1N0,,,44.3269849,-79.2125673,Free,2.0,2.0,,Bungalow,,
2020-05,York,,399000.0,,N4730839,Detached,,,Sld,9860 Morning Glory Rd,,Georgina,L0E1N0,,,44.3177366,-79.2158621,Free,2.0,1.0,,Bungalow,,
2020-05,York,,394900.0,,N4734486,Detached,,,Sld,15 Blue Jay Blvd,,Georgina,L0E1N0,,,44.3224179,-79.2782996,Free,3.0,1.0,,Bungalow-Raised,,
2020-05,York,,729900.0,,N4734726,Detached,,,Sld,68 Annamaria Dr,,Georgina,L4P3R8,,,44.236869,-79.4603465,Free,3.0,4.0,,2-Storey,,
2020-05,York,,649900.0,,N4736882,Detached,,,Sld,12 Robert St,,Georgina,L4P1K7,,,44.1961876,-79.4811396,Free,2.0,2.0,,Bungalow,,
2020-05,York,,698800.0,,N4737856,Detached,,,Sld,11 Mercury Ave,,Georgina,L4P0H1,,,44.19657322,-79.45337882,Free,4.0,3.0,,2-Storey,,
2020-05,York,,415000.0,,N4738463,Detached,,,Sld,56 Franklin Beach Dr,,Georgina,L0E1L0,,,44.3193017,-79.3899226,Free,3.0,1.0,,Bungaloft,,
2020-05,York,,759900.0,,N4738841,Detached,,,Sld,103 Laurendale Ave,,Georgina,L4P4E8,,,44.1991616,-79.4621704,Free,4.0,3.0,,2-Storey,,
2020-05,York,,599000.0,,N4739208,Detached,,,Sld,22 Marie St,,Georgina,L0E1L0,,,44.3185806,-79.3743401,Free,3.0,2.0,,1 1/2 Storey,,
2020-05,York,,449000.0,,N4741928,Detached,,,Sld,33 Sunnidale Blvd,,Georgina,L0E 1L0,,,44.3184864,-79.3655415,Free,3.0,1.0,,Bungalow,,
2020-06,York,,649900.0,,N4647494,Detached,,,Sld,235 Holmes Point Rd,,Georgina,L0E1N0,,,44.3371913,-79.2213923,Free,3.0,3.0,,2-Storey,,
2020-06,York,,1288000.0,,N4652637,Detached,,,Sld,139 Sibbald Cres,,Georgina,L0E1S0,,,44.3213555,-79.3468032,Free,4.0,2.0,,1 1/2 Storey,,
2020-06,York,,709990.0,,N4666524,Detached,,,Sld,39 South River Rd,,Georgina,L0E1R0,,,44.3117965,-79.361896,Free,3.0,3.0,,2-Storey,,
2020-06,York,,724900.0,,N4696108,Detached,,,Sld,9885 Morning Glory Rd,,Georgina,L0E1N0,,,44.31796788,-79.2123293,Free,3.0,3.0,,Bungalow-Raised,,
2020-06,York,,1549000.0,,N4699982,Detached,,,Sld,64 Cooks Bay Dr,,Georgina,L4P1L8,,,44.2386582,-79.4733255,Free,4.0,4.0,,2-Storey,,
2020-06,York,,1050000.0,,N4702183,Detached,,,Sld,37 Audubon Way,,Georgina,L0E1A0,,,44.2622893,-79.3323659,Free,3.0,3.0,,Bungaloft,,
2020-06,York,,1999000.0,,N4714876,Detached,,,Sld,6 Wolford Crt,,Georgina,L4P0B1,,,44.2902423,-79.4837164,Free,4.0,5.0,,1 1/2 Storey,,
2020-06,York,,688888.0,,N4721358,Detached,,,Sld,75 Reddenhurst Cres,,Georgina,L4P4G1,,,44.1971672,-79.4628096,Free,3.0,3.0,,Bungalow,,
2020-06,York,,1135000.0,,N4724175,Detached,,,Sld,58 Blue Heron Dr,,Georgina,L0E1N0,,,44.3437151,-79.2661234,Free,4.0,2.0,,2-Storey,,
2020-06,York,,749000.0,,N4724375,Detached,,,Sld,27 Brecken Dr,,Georgina,L4P4A5,,,44.1967622,-79.4604955,Free,3.0,3.0,,Bungalow,,
2020-06,York,,2490000.0,,N4726085,Detached,,,Sld,376 Lake Dr N,,Georgina,L4P3C8,,,44.2648347,-79.4884535,Free,7.0,4.0,,2-Storey,,
2020-06,York,,639000.0,,N4726120,Detached,,,Sld,734 Rockaway Rd,,Georgina,L0E 1S0,,,44.3067076,-79.4198157,Free,4.0,3.0,,2-Storey,,
2020-06,York,,449900.0,,N4727236,Detached,,,Sld,290 Lakeview Blvd,,Georgina,L4P 2Y7,,,44.20818711,-79.4718012,Free,3.0,1.0,,Bungalow,,
2020-06,York,,779000.0,,N4727803,Detached,,,Sld,289 Elm Tree Lane,,Georgina,L4P3C8,,,44.2566428,-79.4863172,Free,3.0,2.0,,Bungalow,,
2020-06,York,,729000.0,,N4730239,Detached,,,Sld,36 Northwood Rd,,Georgina,L0E1R0,,,44.3155155,-79.3625667,Free,3.0,3.0,,Sidesplit 3,,
2020-06,York,,925000.0,,N4736504,Detached,,,Sld,48 Riverglen Dr,,Georgina,L4P2R1,,,44.2276545,-79.4525568,Free,4.0,3.0,,2-Storey,,
2020-06,York,,599900.0,,N4736989,Detached,,,Sld,10354 Ravenshoe Rd,,Georgina,L0C 1L0,,,44.2579228,-79.1793756,Free,3.0,3.0,,2-Storey,,
2020-06,York,,579900.0,,N4737204,Detached,,,Sld,86 Carolyn St,,Georgina,L0E1R0,,,44.3283313,-79.3353119,Free,3.0,2.0,,Bungalow-Raised,,
2020-06,York,,749900.0,,N4744016,Detached,,,Sld,29 Brule Lake Way,,Georgina,L0E1L0,,,44.3150197,-79.3819943,Free,3.0,3.0,,Bungalow-Raised,,
2020-06,York,,665000.0,,N4747542,Detached,,,Sld,138 Morton Ave,,Georgina,L4P2M4,,,44.2346305,-79.4614892,Free,3.0,3.0,,Backsplit 3,,
2020-06,York,,795000.0,,N4751814,Detached,,,Sld,47 Canal St,,Georgina,L4P1K6,,,44.1929926,-79.4809029,Free,4.0,4.0,,2-Storey,,
2020-06,York,,524900.0,,N4753934,Detached,,,Sld,129 Forestry Dr,,Georgina,L0E1N0,,,44.3008146,-79.2081411,Free,3.0,1.0,,Bungalow,,
2020-06,York,,449800.0,,N4758018,Detached,,,Sld,141 Silas Blvd,,Georgina,L4P2K2,,,44.2378827,-79.4651388,Free,3.0,1.0,,Bungalow,,
2020-06,York,,749900.0,,N4758780,Detached,,,Sld,171 Laurendale Ave,,Georgina,L4P0C2,,,44.2025691,-79.4625947,Free,4.0,3.0,,2-Storey,,
2020-06,York,,679000.0,,N4758864,Detached,,,Sld,17 Marritt Dr,,Georgina,L4P2H3,,,44.2434489,-79.4672903,Free,3.0,1.0,,Sidesplit 3,,
2020-06,York,,679800.0,,N4758880,Detached,,,Sld,57 Ladyburn Dr,,Georgina,L4P3R1,,,44.2430943,-79.4552042,Free,3.0,4.0,,2-Storey,,
2020-06,York,,339900.0,,N4759690,Detached,,,Sld,12 Riley Ave,,Georgina,L0E1L0,,,44.3226716,-79.3742962,Free,4.0,2.0,,2-Storey,,
2020-06,York,,735000.0,,N4760320,Detached,,,Sld,35 Alexander Blvd,,Georgina,L0E1L0,,,44.3143881,-79.383552,Free,3.0,3.0,,Bungalow-Raised,,
2020-07,York,,945000.0,,N4547280,Detached,,,Sld,24516 Highway 48,,Georgina,L0E1A0,,,44.2630203,-79.3456536,Free,4.0,3.0,,2-Storey,,
2020-07,York,,529000.0,,N4672227,Detached,,,Sld,36 Main St,,Georgina,L0E1N0,,,44.31578,-79.1944691,Free,3.0,1.0,,Sidesplit 3,,
2020-07,York,,969999.0,,N4698461,Detached,,,Sld,28071 Highway 48 Rd,,Georgina,L0E 1N0,,,44.3101243,-79.2826293,Free,3.0,2.0,,Bungalow,,
2020-07,York,,1299999.0,,N4699677,Detached,,,Sld,23051 Mccowan Rd,,Georgina,L0E1R0,,,44.2230112,-79.3612438,Free,4.0,3.0,,Bungalow,,
2020-07,York,,497999.0,,N4717790,Detached,,,Sld,237 Pleasant Blvd,,Georgina,L4P2S7,,,44.2192594,-79.4695755,Free,3.0,1.0,,Bungalow,,
2020-07,York,,794900.0,,N4721626,Detached,,,Sld,1951 Metro Rd N,,Georgina,L0E 1L0,,,44.3182758,-79.3844905,Free,4.0,3.0,,2-Storey,,
2020-07,York,,1448000.0,,N4721744,Detached,,,Sld,88 Cooks Bay Dr,,Georgina,L4P1M1,,,44.2369047,-79.4717973,Free,4.0,3.0,,3-Storey,,
2020-07,York,,499900.0,,N4743650,Detached,,,Sld,314 Kenwood Ave,,Georgina,L4P2X5,,,44.2084925,-79.4744094,Free,3.0,1.0,,Bungalow,,
2020-07,York,,729900.0,,N4747489,Detached,,,Sld,181 The Queensway Ave S,,Georgina,L4P2A3,,,44.2326968,-79.4652074,Free,2.0,2.0,,Bungalow-Raised,,
2020-07,York,,539000.0,,N4753569,Detached,,,Sld,19 Water Fringe Dr,,Georgina,L0E1N0,,,44.330259,-79.2698185,Free,3.0,2.0,,2-Storey,,
2020-07,York,,715000.0,,N4754135,Detached,,,Sld,34 Saltzburg Cres,,Georgina,L4P4H3,,,44.232711,-79.4558195,Free,3.0,3.0,,2-Storey,,
2020-07,York,,559900.0,,N4761188,Detached,,,Sld,60 De La Salle Blvd,,Georgina,L0E1L0,,,44.3183671,-79.3880916,Free,3.0,2.0,,2-Storey,,
2020-07,York,,488000.0,,N4773553,Detached,,,Sld,194 Beach Rd,,Georgina,L4P2L9,,,44.2346753,-79.468876,Free,2.0,1.0,,Bungalow,,
2020-07,York,,700000.0,,N4774976,Detached,,,Sld,7 Shirlea Blvd,,Georgina,L4P1L1,,,44.1980488,-79.47999,Free,2.0,2.0,,Bungalow,,
2020-07,York,,780000.0,,N4778587,Detached,,,Sld,85 Wyndham Circ,,Georgina,L0E1R0,,,44.3030895,-79.3742122,Free,4.0,3.0,,2-Storey,,
2020-07,York,,479000.0,,N4778961,Detached,,,Sld,17 Donna Dr,,Georgina,L0E1N0,,,44.3364463,-79.228664,Free,3.0,1.0,,Bungalow,,
2020-07,York,,725000.0,,N4780373,Detached,,,Sld,18 Strathgreen Lane,,Georgina,L4P2G6,,,44.2037842,-79.4635801,Free,4.0,3.0,,2-Storey,,
2020-07,York,,829900.0,,N4781671,Detached,,,Sld,694 Lake Drive South,,Georgina,L4P1V1,,,44.1944567,-79.4804601,Free,4.0,2.0,,2-Storey,,
